ChipID,Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
7,6793372,1,1,4.9658,-5.5307,0,1.8926,29,8,2,339668550,45900.0
7,6797938,1,1,-6.6938,-5.5448,0,1.23,6,8,2,339896850,228300.0
6,6801798,1,1,1.0318,2.5553,0,1.5963,22,25,2,340089850,193000.0
12,6806040,1,1,-8.219,4.9264,0,1.7959,3,29,2,340301950,212100.0
14,6810866,1,1,-9.6056,-4.763,0,1.6233,0,10,2,340543250,241300.0
7,6821756,1,1,-4.7086,-3.4854,0,1.0984,10,13,2,341087750,544500.0
19,6824433,1,1,5.9033,-9.2801,0,1.0505,31,1,2,341221600,133850.0
11,6825681,1,1,4.7051,-2.8567,0,1.0687,29,14,2,341284000,62400.0
7,6825946,1,1,-8.0084,-8.8833,0,1.8856,3,2,2,341297250,13250.0
7,6826598,1,1,-5.0381,2.5114,0,1.142,9,25,2,341329850,32600.0
7,6831435,1,1,-4.7191,1.0679,0,1.8576,10,22,2,341571700,241850.0
8,6832723,1,1,5.1941,-9.4393,0,1.356,30,1,2,341636100,64400.0
6,6835863,1,1,-9.5506,1.2902,0,1.0117,0,22,2,341793100,157000.0
17,6838072,1,1,7.1089,5.4646,0,1.7706,34,30,2,341903550,110450.0
13,6841497,1,1,5.9824,5.1955,0,1.3925,31,30,2,342074800,171250.0
5,6845794,1,1,-9.8582,-7.8694,0,1.7957,0,4,2,342289650,214850.0
12,6849982,1,1,-1.0031,-0.5815,0,1.8788,17,18,2,342499050,209400.0
14,6852803,1,1,7.425,-1.4454,0,1.0597,34,17,2,342640100,141050.0
5,6856620,1,1,-3.6859,-3.6379,0,1.0673,12,12,2,342830950,190850.0
1,6859594,1,1,-9.4066,-6.1888,0,1.8801,1,7,2,342979650,148700.0
15,6865806,1,1,-0.8156,-4.882,0,1.9872,18,10,2,343290250,310600.0
10,6870988,1,1,4.5176,5.3895,0,1.1302,29,30,2,343549350,259100.0
7,6881440,1,1,-3.264,-0.8031,0,1.9944,13,18,2,344071950,522600.0
11,6883670,1,1,2.5292,3.6559,0,1.9577,25,27,2,344183450,111500.0
3,6894281,1,1,-3.2893,2.9955,0,1.5711,13,25,2,344714000,530550.0
19,6896181,1,1,-0.1159,-0.3638,0,1.6307,19,19,2,344809000,95000.0
12,6898183,1,1,-4.8883,3.612,0,1.8555,10,27,2,344909100,100100.0
2,6908362,1,1,-9.4199,-0.6553,0,1.6883,1,18,2,345418050,508950.0
19,6909096,1,1,-2.1439,5.7056,0,1.6788,15,31,2,345454750,36700.0
18,6910105,1,1,-7.9448,2.6804,0,1.3855,4,25,2,345505200,50450.0
13,6918137,1,1,5.7965,-9.9691,0,1.2863,31,0,2,345906800,401600.0
0,6920696,1,1,0.2571,-4.6269,0,1.5358,20,10,2,346034750,127950.0
0,6931796,1,1,3.8972,-8.0029,0,1.282,27,3,2,346589750,555000.0
15,6934261,1,1,-8.0474,3.13,0,1.1872,3,26,2,346713000,123250.0
11,6943871,1,1,-1.3375,0.5109,0,1.7213,17,21,2,347193500,480500.0
2,6946688,1,1,-0.9757,4.7018,0,1.8806,18,29,2,347334350,140850.0
3,6951454,1,1,-0.3336,-3.1511,0,1.6771,19,13,2,347572650,238300.0
2,6952968,1,1,3.8731,-9.8167,0,1.5793,27,0,2,347648350,75700.0
17,6954591,1,1,-1.8061,-3.5558,0,1.5849,16,12,2,347729500,81150.0
13,6959545,1,1,4.0702,-1.0184,0,1.8602,28,17,2,347977200,247700.0
19,6963857,1,1,2.069,-7.4494,0,1.2114,24,5,2,348192800,215600.0
17,6964243,1,1,-9.7044,-3.5631,0,1.041,0,12,2,348212100,19300.0
18,6987437,1,1,-3.7793,-3.0807,0,1.2352,12,13,2,349371800,1159700.0
14,6989574,1,1,-1.7764,-3.4546,0,1.8606,16,13,2,349478650,106850.0
18,6990890,1,1,0.1236,-3.7187,0,1.6144,20,12,2,349544450,65800.0
16,6991176,1,1,-7.5597,-0.3746,0,1.523,4,19,2,349558750,14300.0
9,6991756,1,1,5.5935,5.9707,0,1.8988,31,31,2,349587750,29000.0
9,6998396,1,1,6.8032,6.1092,0,1.1974,33,32,2,349919750,332000.0
9,7013217,1,1,-9.9525,5.4284,0,1.0494,0,30,2,350660800,741050.0
8,7023630,1,1,-5.3714,5.3787,0,1.4608,9,30,2,351181450,520650.0
14,7029281,1,1,-1.2585,-3.7717,0,1.5199,17,12,2,351464000,282550.0
9,7031782,1,1,-5.0053,0.1669,0,1.0706,9,20,2,351589050,125050.0
3,7033016,1,1,2.2024,3.6285,0,1.8854,24,27,2,351650750,61700.0
16,7044960,1,1,-3.1948,-4.392,0,1.2087,13,11,2,352247950,597200.0
13,7045475,1,1,4.0498,-1.1432,0,1.6131,28,17,2,352273700,25750.0
2,7050694,1,1,-5.7616,4.9295,0,1.6296,8,29,2,352534650,260950.0
14,7056486,1,1,0.5365,-7.6599,0,1.0165,21,4,2,352824250,289600.0
7,7061298,1,1,-3.9652,3.3562,0,1.5192,12,26,2,353064850,240600.0
5,7075305,1,1,-4.2784,0.3317,0,1.1244,11,20,2,353765200,700350.0
7,7081443,1,1,3.593,-6.4038,0,1.508,27,7,2,354072100,306900.0
16,7084002,1,1,-4.5426,-7.3878,0,1.841,10,5,2,354200050,127950.0
5,7084971,1,1,6.9244,-7.248,0,1.4334,33,5,2,354248500,48450.0
10,7085510,1,1,-2.6225,-6.1043,0,1.9876,14,7,2,354275450,26950.0
6,7094728,1,1,7.9772,-8.8552,0,1.7501,35,2,2,354736350,460900.0
10,7095119,1,1,2.9458,5.8818,0,1.9274,25,31,2,354755900,19550.0
7,7095119,1,1,2.9646,-7.8566,0,1.8446,25,4,2,354755900,0.0
12,7097546,1,1,7.0415,-5.7976,0,1.5524,34,8,2,354877250,121350.0
12,7098523,1,1,4.4435,-4.1844,0,1.8416,28,11,2,354926100,48850.0
10,7099986,1,1,-7.9324,-5.6934,0,1.4756,4,8,2,354999250,73150.0
13,7102930,1,1,-9.697,-7.2848,0,1.1626,0,5,2,355146450,147200.0
12,7104071,1,1,3.7651,-0.6251,0,1.9116,27,18,2,355203500,57050.0
3,7107018,1,1,5.5526,-5.7434,0,1.2469,31,8,2,355350850,147350.0
2,7108374,1,1,-8.3694,-5.6029,0,1.5332,3,8,2,355418650,67800.0
3,7111201,1,1,0.9772,-7.0804,0,1.4173,21,5,2,355560000,141350.0
14,7113317,1,1,-6.5749,-0.3654,0,1.2503,6,19,2,355665800,105800.0
12,7113641,1,1,2.5675,-0.999,0,1.6745,25,18,2,355682000,16200.0
4,7114393,1,1,-0.2327,0.2854,0,1.0852,19,20,2,355719600,37600.0
13,7121253,1,1,-5.8106,-6.4065,0,1.2732,8,7,2,356062600,343000.0
12,7122975,1,1,-1.8014,-4.9012,0,1.0878,16,10,2,356148700,86100.0
11,7129022,1,1,5.6642,-9.6963,0,1.1731,31,0,2,356451050,302350.0
19,7136646,1,1,2.1198,6.3942,0,1.9284,24,32,2,356832250,381200.0
14,7136760,1,1,-6.1988,-2.7823,0,1.0411,7,14,2,356837950,5700.0
3,7136977,1,1,-8.7869,-9.5594,0,1.7305,2,0,2,356848800,10850.0
4,7142364,1,1,-6.112,-4.9243,0,1.3032,7,10,2,357118150,269350.0
6,7142876,1,1,3.3784,6.1563,0,1.2925,26,32,2,357143750,25600.0
10,7150177,1,1,-7.3092,-4.6632,0,1.0731,5,10,2,357508800,365050.0
0,7156083,1,1,-9.4988,-4.5807,0,1.1786,1,10,2,357804100,295300.0
5,7170641,1,1,-3.6575,-2.8684,0,1.9826,12,14,2,358532000,727900.0
9,7171049,1,1,1.2136,-7.5214,0,1.767,22,4,2,358552400,20400.0
18,7176405,1,1,-0.1032,-4.6857,0,1.5633,19,10,2,358820200,267800.0
15,7187729,1,1,0.7323,-6.0365,0,1.1606,21,7,2,359386400,566200.0
10,7188208,1,1,3.3685,-8.048,0,1.5367,26,3,2,359410350,23950.0
11,7188525,1,1,7.1439,-9.0072,0,1.3928,34,1,2,359426200,15850.0
13,7188586,1,1,1.8822,4.4073,0,1.6791,23,28,2,359429250,3050.0
0,7189626,1,1,5.7332,-1.8677,0,1.5296,31,16,2,359481250,52000.0
5,7189706,1,1,-2.9795,0.1143,0,1.5889,14,20,2,359485250,4000.0
12,7198698,1,1,-7.7867,3.9548,0,1.2948,4,27,2,359934850,449600.0
13,7200772,1,1,-4.4721,0.1368,0,1.5707,11,20,2,360038550,103700.0
13,7208029,1,1,-0.3865,-2.1407,0,1.6509,19,15,2,360401400,362850.0
17,7209191,1,1,-1.6525,0.4248,0,1.2297,16,20,2,360459500,58100.0
17,7210713,1,1,2.2598,-8.9806,0,1.303,24,2,2,360535600,76100.0
6,7215046,1,1,2.2094,4.8363,0,1.2309,24,29,2,360752250,216650.0
13,7215569,1,1,6.7919,6.2812,0,1.986,33,32,2,360778400,26150.0
14,7222922,1,1,-3.8124,-8.7424,0,1.4096,12,2,2,361146050,367650.0
15,7226252,1,1,-8.8554,-5.277,0,1.0298,2,9,2,361312550,166500.0
16,7236213,1,1,-2.0757,3.3588,0,1.7177,15,26,2,361810600,498050.0
17,7236861,1,1,-2.4705,-9.705,0,1.6394,15,0,2,361843000,32400.0
7,7240600,1,1,3.3246,-4.4442,0,1.1101,26,11,2,362029950,186950.0
6,7244999,1,1,5.9119,1.0962,0,1.3914,31,22,2,362249900,219950.0
17,7249443,1,1,2.3231,4.2405,0,1.3931,24,28,2,362472100,222200.0
19,7249552,1,1,-4.1299,-2.0556,0,1.2258,11,15,2,362477550,5450.0
16,7250430,1,1,-5.9718,-5.3074,0,1.063,8,9,2,362521450,43900.0
6,7256195,1,1,-7.2928,-0.7392,0,1.6749,5,18,2,362809700,288250.0
8,7256540,1,1,-2.5155,6.1836,0,1.1615,14,32,2,362826950,17250.0
13,7259967,1,1,3.8811,5.5772,0,1.2493,27,31,2,362998300,171350.0
15,7265614,1,1,3.9397,4.9653,0,1.2669,27,29,2,363280650,282350.0
9,7267338,1,1,-7.7386,-9.8001,0,1.7514,4,0,2,363366850,86200.0
5,7272824,1,1,-1.9652,5.593,0,1.7614,16,31,2,363641150,274300.0
9,7277193,1,1,6.7737,-3.574,0,1.2754,33,12,2,363859600,218450.0
15,7278848,1,1,4.6142,-4.2355,0,1.845,29,11,2,363942350,82750.0
0,7285446,1,1,6.5904,-7.0398,0,1.6274,33,5,2,364272250,329900.0
17,7285645,1,1,-3.4542,-9.5323,0,1.0365,13,0,2,364282200,9950.0
2,7289468,1,1,2.0571,4.2646,0,1.1153,24,28,2,364473350,191150.0
12,7290455,1,1,-9.2783,2.6708,0,1.904,1,25,2,364522700,49350.0
3,7290906,1,1,5.2083,-6.131,0,1.8091,30,7,2,364545250,22550.0
3,7292503,1,1,0.162,-4.4978,0,1.9002,20,11,2,364625100,79850.0
11,7301308,1,1,-3.1127,3.1391,0,1.994,13,26,2,365065350,440250.0
9,7303138,1,1,6.9222,4.5055,0,1.9405,33,29,2,365156850,91500.0
0,7313110,1,1,7.8157,0.4218,0,1.2809,35,20,2,365655450,498600.0
15,7315753,1,1,2.673,-8.3322,0,1.4358,25,3,2,365787600,132150.0
7,7319514,1,1,-2.6173,-3.3392,0,1.7671,14,13,2,365975650,188050.0
4,7324567,1,1,3.6486,-1.9653,0,1.2447,27,16,2,366228300,252650.0
1,7325467,1,1,-8.2763,-8.7205,0,1.9025,3,2,2,366273300,45000.0
10,7334270,1,1,3.9029,4.0457,0,1.7805,27,28,2,366713450,440150.0
15,7336497,1,1,0.584,4.0428,0,1.6351,21,28,2,366824800,111350.0
9,7339906,1,1,6.4088,-2.4508,0,1.6867,32,15,2,366995250,170450.0
6,7341147,1,1,-2.401,-3.99,0,1.4995,15,12,2,367057300,62050.0
18,7344100,1,1,1.1325,2.4442,0,1.2894,22,24,2,367204950,147650.0
11,7349002,1,1,-9.299,5.4361,0,1.9311,1,30,2,367450050,245100.0
14,7352835,1,1,-3.7623,4.2157,0,1.5197,12,28,2,367641700,191650.0
3,7356456,1,1,5.1238,2.4167,0,1.9399,30,24,2,367822750,181050.0
9,7358919,1,1,-7.5531,3.5793,0,1.1417,4,27,2,367945900,123150.0
4,7364888,1,1,-0.4139,-4.0376,0,1.8349,19,11,2,368244350,298450.0
13,7367545,1,1,3.629,1.7159,0,1.5725,27,23,2,368377200,132850.0
1,7369167,1,1,-5.5199,0.3003,0,1.3696,8,20,2,368458300,81100.0
15,7375195,1,1,0.1722,-5.2872,0,1.1136,20,9,2,368759700,301400.0
5,7379082,1,1,-5.2252,5.2234,0,1.6988,9,30,2,368954050,194350.0
19,7379372,1,1,-0.7395,-3.9699,0,1.5993,18,12,2,368968550,14500.0
17,7383007,1,1,-8.3792,-9.4679,0,1.0438,3,1,2,369150300,181750.0
4,7386238,1,1,-5.1749,1.5324,0,1.437,9,23,2,369311850,161550.0
3,7389622,1,1,-6.2728,-2.6458,0,1.1525,7,14,2,369481050,169200.0
12,7396250,1,1,7.2348,4.722,0,1.187,34,29,2,369812450,331400.0
1,7399425,1,1,-1.2071,5.7067,0,1.2044,17,31,2,369971200,158750.0
12,7400622,1,1,-7.6437,-4.8152,0,1.5493,4,10,2,370031050,59850.0
0,7403720,1,1,3.0803,4.5888,0,1.2507,26,29,2,370185950,154900.0
4,7405415,1,1,5.2756,-8.4606,0,1.4138,30,3,2,370270700,84750.0
1,7411372,1,1,6.6197,-3.4344,0,1.2133,33,13,2,370568550,297850.0
4,7414215,1,1,0.0119,0.6208,0,1.4885,20,21,2,370710700,142150.0
8,7414388,1,1,1.2697,-4.417,0,1.0213,22,11,2,370719350,8650.0
11,7414875,1,1,6.978,-6.6088,0,1.3012,33,6,2,370743700,24350.0
3,7418362,1,1,-5.565,2.9759,0,1.4546,8,25,2,370918050,174350.0
7,7418538,1,1,-7.8239,-2.329,0,1.0074,4,15,2,370926850,8800.0
7,7419297,1,1,-6.1942,-0.0489,0,1.4345,7,19,2,370964800,37950.0
14,7421021,1,1,-9.5649,5.0035,0,1.1656,0,30,2,371051000,86200.0
13,7424088,1,1,-0.8441,6.7319,0,1.6266,18,33,2,371204350,153350.0
5,7424272,1,1,4.6084,-0.141,0,1.1236,29,19,2,371213550,9200.0
15,7435166,1,1,-5.0711,3.6914,0,1.3189,9,27,2,371758250,544700.0
6,7439936,1,1,1.4795,5.4546,0,1.9148,22,30,2,371996750,238500.0
13,7440690,1,1,-2.8601,0.6143,0,1.7327,14,21,2,372034450,37700.0
1,7443897,1,1,-5.5547,5.5533,0,1.5746,8,31,2,372194800,160350.0
2,7444989,1,1,3.2618,2.1693,0,1.9008,26,24,2,372249400,54600.0
13,7445714,1,1,1.1275,5.3343,0,1.0021,22,30,2,372285650,36250.0
11,7446063,1,1,3.6155,1.7221,0,1.0803,27,23,2,372303100,17450.0
13,7449065,1,1,-9.8445,-3.7007,0,1.4399,0,12,2,372453200,150100.0
13,7449306,1,1,6.173,-1.7221,0,1.5936,32,16,2,372465250,12050.0
17,7451437,1,1,6.5255,-4.349,0,1.3775,33,11,2,372571800,106550.0
1,7453666,1,1,-7.0443,-1.0692,0,1.8571,5,17,2,372683250,111450.0
8,7455152,1,1,-1.8592,1.3763,0,1.2778,16,22,2,372757550,74300.0
18,7466960,1,1,-4.0185,-1.6196,0,1.6648,11,16,2,373347950,590400.0
15,7470055,1,1,-8.7097,1.0054,0,1.9338,2,22,2,373502700,154750.0
10,7478212,1,1,-6.3438,-1.1306,0,1.092,7,17,2,373910550,407850.0
3,7492523,1,1,2.012,-9.6464,0,1.1278,24,0,2,374626100,715550.0
0,7495484,1,1,1.1107,5.5937,0,1.8427,22,31,2,374774150,148050.0
11,7507872,1,1,5.6237,-9.7551,0,1.2048,31,0,2,375393550,619400.0
5,7511651,1,1,4.7035,-6.0573,0,1.7813,29,7,2,375582500,188950.0
11,7512388,1,1,1.9662,-4.7954,0,1.498,23,10,2,375619350,36850.0
19,7513047,1,1,-3.7698,-8.0168,0,1.2517,12,3,2,375652300,32950.0
19,7523396,1,1,-8.7698,4.2717,0,1.4277,2,28,2,376169750,517450.0
0,7538590,1,1,5.2458,-1.075,0,1.0404,30,17,2,376929450,759700.0
3,7541444,1,1,-1.2539,6.6585,0,1.0419,17,33,2,377072150,142700.0
13,7546098,1,1,-4.9672,-5.9502,0,1.1971,10,8,2,377304850,232700.0
10,7546388,1,1,-4.7476,-3.6385,0,1.5514,10,12,2,377319350,14500.0
11,7568039,1,1,-5.9699,0.683,0,1.945,8,21,2,378401900,1082550.0
14,7570927,1,1,-9.4426,-6.6797,0,1.2828,1,6,2,378546300,144400.0
2,7574296,1,1,2.3391,2.2001,0,1.4925,24,24,2,378714750,168450.0
13,7577782,1,1,-4.8417,-7.1798,0,1.1566,10,5,2,378889050,174300.0
2,7578588,1,1,-5.4034,-2.3297,0,1.2938,9,15,2,378929350,40300.0
1,7581237,1,1,-3.2847,-9.2398,0,1.7187,13,1,2,379061800,132450.0
16,7581385,1,1,-3.176,5.3309,0,1.4096,13,30,2,379069200,7400.0
10,7589632,1,1,-3.9086,-1.7533,0,1.2895,12,16,2,379481550,412350.0
1,7591553,1,1,-0.6331,-8.6206,0,1.6449,18,2,2,379577600,96050.0
16,7601674,1,1,6.6084,1.8146,0,1.3188,33,23,2,380083650,506050.0
13,7606873,1,1,-1.7774,-2.1171,0,1.1371,16,15,2,380343600,259950.0
17,7608655,1,1,-5.4417,-5.8575,0,1.9847,9,8,2,380432700,89100.0
10,7611039,1,1,-5.4937,3.8582,0,1.7595,9,27,2,380551900,119200.0
4,7615430,1,1,0.8823,1.7976,0,1.5487,21,23,2,380771450,219550.0
11,7623169,1,1,-5.3426,-3.0054,0,1.1545,9,13,2,381158400,386950.0
11,7625677,1,1,3.207,-2.3246,0,1.7792,26,15,2,381283800,125400.0
13,7627157,1,1,-0.9538,-7.8753,0,1.2296,18,4,2,381357800,74000.0
1,7627599,1,1,2.778,6.8248,0,1.6822,25,33,2,381379900,22100.0
16,7634772,1,1,4.3613,-8.6322,0,1.2913,28,2,2,381738550,358650.0
14,7636674,1,1,-8.068,-7.9127,0,1.1479,3,4,2,381833650,95100.0
12,7638076,1,1,7.8431,1.8923,0,1.8799,35,23,2,381903750,70100.0
6,7639713,1,1,1.8031,-8.409,0,1.2573,23,3,2,381985600,81850.0
19,7641547,1,1,3.7459,-1.1602,0,1.8567,27,17,2,382077300,91700.0
0,7644964,1,1,-9.7439,-7.0983,0,1.4619,0,5,2,382248150,170850.0
14,7646189,1,1,-0.0268,0.4605,0,1.1194,19,20,2,382309400,61250.0
13,7648546,1,1,7.826,-8.9156,0,1.6706,35,2,2,382427250,117850.0
4,7653271,1,1,-7.5519,0.268,0,1.7408,4,20,2,382663500,236250.0
6,7656147,1,1,-4.9851,6.0158,0,1.4097,10,32,2,382807300,143800.0
6,7663232,1,1,6.1394,2.3969,0,1.7471,32,24,2,383161550,354250.0
2,7678193,1,1,6.4489,4.9458,0,1.6476,32,29,2,383909600,748050.0
8,7687258,1,1,4.123,6.2943,0,1.4718,28,32,2,384362850,453250.0
9,7689065,1,1,4.3318,-5.9012,0,1.5776,28,8,2,384453200,90350.0
1,7694136,1,1,1.9269,0.1247,0,1.5456,23,20,2,384706750,253550.0
5,7695535,1,1,-5.7328,5.5362,0,1.2487,8,31,2,384776700,69950.0
8,7695621,1,1,-1.3382,5.0799,0,1.4098,17,30,2,384781000,4300.0
17,7697602,1,1,7.8655,-3.7363,0,1.7654,35,12,2,384880050,99050.0
6,7708627,1,1,5.4708,-5.4345,0,1.2678,30,9,2,385431300,551250.0
7,7716108,1,1,-3.2514,1.5757,0,1.1421,13,23,2,385805350,374050.0
12,7727508,1,1,-3.4874,1.028,0,1.9347,13,22,2,386375350,570000.0
15,7732201,1,1,-0.6129,3.7312,0,1.0568,18,27,2,386610000,234650.0
1,7733003,1,1,-0.32,2.9647,0,1.2832,19,25,2,386650100,40100.0
3,7733862,1,1,-5.0645,-0.5429,0,1.3232,9,18,2,386693050,42950.0
1,7735135,1,1,0.2683,-7.8416,0,1.1156,20,4,2,386756700,63650.0
2,7736211,1,1,-6.089,5.8272,0,1.3471,7,31,2,386810500,53800.0
16,7749296,1,1,-2.439,-3.9732,0,1.3279,15,12,2,387464750,654250.0
13,7756630,1,1,2.2922,-7.9967,0,1.0104,24,4,2,387831450,366700.0
16,7770066,1,1,-3.3109,-4.3434,0,1.4622,13,11,2,388503250,671800.0
7,7772936,1,1,7.1249,3.5208,0,1.2011,34,27,2,388646750,143500.0
7,7773858,1,1,1.6563,6.7739,0,1.9886,23,33,2,388692850,46100.0
6,7775313,1,1,3.7625,4.5843,0,1.3943,27,29,2,388765600,72750.0
14,7787426,1,1,-1.4971,0.4593,0,1.0187,17,20,2,389371250,605650.0
3,7788453,1,1,6.0561,5.4528,0,1.2449,32,30,2,389422600,51350.0
1,7790784,1,1,-2.3262,-2.7543,0,1.0837,15,14,2,389539150,116550.0
4,7804472,1,1,-4.5512,-8.7464,0,1.9753,10,2,2,390223550,684400.0
12,7812336,1,1,2.9812,-5.0,0,1.8586,25,10,2,390616750,393200.0
13,7816352,1,1,-4.6069,-0.0748,0,1.2396,10,19,2,390817550,200800.0
8,7821036,1,1,-2.3935,5.4253,0,1.8724,15,30,2,391051750,234200.0
19,7821768,1,1,-7.6614,-1.3984,0,1.9821,4,17,2,391088350,36600.0
6,7823157,1,1,3.552,-5.3312,0,1.4046,27,9,2,391157800,69450.0
8,7826346,1,1,-2.0302,-6.9688,0,1.0405,15,6,2,391317250,159450.0
18,7834852,1,1,-8.1223,-2.6875,0,1.9741,3,14,2,391742550,425300.0
10,7839729,1,1,-5.5324,-6.2437,0,1.6223,8,7,2,391986400,243850.0
15,7842768,1,1,4.6262,-8.3187,0,1.6099,29,3,2,392138350,151950.0
10,7843074,1,1,3.9285,-8.2235,0,1.0281,27,3,2,392153650,15300.0
13,7854197,1,1,4.8147,-2.1923,0,1.5889,29,15,2,392709800,556150.0
8,7870647,1,1,-0.7322,4.2309,0,1.2831,18,28,2,393532300,822500.0
16,7872414,1,1,7.2001,-3.0482,0,1.1774,34,13,2,393620650,88350.0
10,7872855,1,1,4.7928,-1.5407,0,1.7375,29,16,2,393642700,22050.0
9,7877248,1,1,3.448,4.3054,0,1.7776,26,28,2,393862350,219650.0
19,7882715,1,1,-4.9391,-4.2533,0,1.4425,10,11,2,394135700,273350.0
4,7884955,1,1,-1.8659,1.3351,0,1.1621,16,22,2,394247700,112000.0
5,7887967,1,1,3.7239,5.2131,0,1.2029,27,30,2,394398300,150600.0
12,7888467,1,1,-5.5098,-8.9231,0,1.6368,8,2,2,394423300,25000.0
0,7898288,1,1,-1.9476,-0.9454,0,1.5626,16,18,2,394914350,491050.0
19,7898460,1,1,-0.6825,2.4071,0,1.3775,18,24,2,394922950,8600.0
10,7899656,1,1,5.1558,2.1363,0,1.6419,30,24,2,394982750,59800.0
3,7902458,1,1,-9.7714,-0.4023,0,1.004,0,19,2,395122850,140100.0
3,7903997,1,1,-2.9218,-5.4618,0,1.8965,14,9,2,395199800,76950.0
11,7904611,1,1,7.4972,6.9556,0,1.8127,34,33,2,395230500,30700.0
10,7905635,1,1,3.1851,4.5266,0,1.4433,26,29,2,395281700,51200.0
10,7906676,1,1,-0.7666,-0.019,0,1.0937,18,19,2,395333750,52050.0
17,7911575,1,1,2.615,-9.684,0,1.4681,25,0,2,395578700,244950.0
2,7912020,1,1,-3.1799,1.2149,0,1.234,13,22,2,395600950,22250.0
3,7915584,1,1,-5.34,2.8571,0,1.2099,9,25,2,395779150,178200.0
2,7919031,1,1,1.6809,6.287,0,1.819,23,32,2,395951500,172350.0
18,7919035,1,1,-7.7323,6.6477,0,1.6783,4,33,2,395951700,200.0
2,7919456,1,1,6.2543,-4.518,0,1.7069,32,10,2,395972750,21050.0
14,7926747,1,1,-6.9658,2.9063,0,1.8052,6,25,2,396337300,364550.0
0,7928371,1,1,1.0981,-7.3409,0,1.8602,22,5,2,396418500,81200.0
18,7928692,1,1,0.0834,-6.9072,0,1.8147,20,6,2,396434550,16050.0
19,7930788,1,1,2.2543,0.2776,0,1.0152,24,20,2,396539350,104800.0
2,7938739,1,1,-7.6573,0.8887,0,1.8722,4,21,2,396936900,397550.0
10,7939483,1,1,4.7847,6.239,0,1.939,29,32,2,396974100,37200.0
9,7946416,1,1,-7.9326,6.8754,0,1.2047,4,33,2,397320750,346650.0
3,7947535,1,1,7.246,2.3629,0,1.1089,34,24,2,397376700,55950.0
7,7953850,1,1,-6.3551,-3.2121,0,1.2025,7,13,2,397692450,315750.0
17,7960745,1,1,-7.4155,4.49,0,1.0623,5,28,2,398037200,344750.0
15,7963511,1,1,-2.2757,-0.7029,0,1.9862,15,18,2,398175500,138300.0
15,7984245,1,1,3.4032,-1.6966,0,1.1932,26,16,2,399212200,1036700.0
18,7986742,1,1,-4.5464,3.5407,0,1.4132,10,27,2,399337050,124850.0
3,7988373,1,1,-9.1779,6.3702,0,1.3846,1,32,2,399418600,81550.0
3,7991094,1,1,0.9863,6.2053,0,1.4678,21,32,2,399554650,136050.0
8,7993647,1,1,-2.0174,-0.0523,0,1.5386,15,19,2,399682300,127650.0
13,7999260,1,1,7.1438,-9.8137,0,1.3737,34,0,2,399962950,280650.0
9,8003485,1,1,1.79,6.7738,0,1.5237,23,33,2,400174200,211250.0
14,8007476,1,1,-5.7183,-8.0678,0,1.6217,8,3,2,400373750,199550.0
5,8008390,1,1,-4.0255,-0.595,0,1.0659,11,18,2,400419450,45700.0
1,8012642,1,1,7.968,-8.8218,0,1.0611,35,2,2,400632050,212600.0
6,8023687,1,1,-0.1663,1.4069,0,1.0302,19,22,2,401184300,552250.0
2,8026034,1,1,1.2902,-1.9902,0,1.7097,22,16,2,401301650,117350.0
9,8030457,1,1,-4.155,-5.8586,0,1.8096,11,8,2,401522800,221150.0
6,8032628,1,1,3.1274,-1.9361,0,1.9743,26,16,2,401631350,108550.0
10,8035095,1,1,6.3257,4.7831,0,1.5978,32,29,2,401754700,123350.0
14,8037968,1,1,-0.4766,-2.1444,0,1.7919,19,15,2,401898350,143650.0
15,8046088,1,1,-8.5969,4.1781,0,1.5985,2,28,2,402304350,406000.0
19,8068846,1,1,-3.1535,-2.5382,0,1.7198,13,14,2,403442250,1137900.0
12,8072559,1,1,-3.26,-3.7328,0,1.3415,13,12,2,403627900,185650.0
18,8072799,1,1,3.1531,-9.4824,0,1.9268,26,1,2,403639900,12000.0
5,8076608,1,1,-3.6616,5.8971,0,1.414,12,31,2,403830350,190450.0
5,8079568,1,1,-9.5767,-1.3799,0,1.5837,0,17,2,403978350,148000.0
15,8081947,1,1,1.1928,-8.2273,0,1.9988,22,3,2,404097300,118950.0
14,8085388,1,1,4.4031,3.1058,0,1.5348,28,26,2,404269350,172050.0
0,8086193,1,1,-7.5203,-5.6218,0,1.69,4,8,2,404309600,40250.0
11,8092390,1,1,7.3456,2.2213,0,1.0067,34,24,2,404619450,309850.0
12,8095803,1,1,4.888,0.1181,0,1.2666,29,20,2,404790100,170650.0
17,8111898,1,1,-8.3695,3.5312,0,1.5662,3,27,2,405594850,804750.0
5,8114333,1,1,-4.305,-0.7325,0,1.4891,11,18,2,405716600,121750.0
0,8121221,1,1,4.7657,-5.4365,0,1.1395,29,9,2,406061000,344400.0
1,8130386,1,1,-7.5267,3.3165,0,1.5364,4,26,2,406519250,458250.0
19,8133120,1,1,5.4565,1.5652,0,1.711,30,23,2,406655950,136700.0
12,8134461,1,1,-1.6344,-9.592,0,1.8048,16,0,2,406723000,67050.0
4,8135373,1,1,0.0867,-9.4475,0,1.2288,20,1,2,406768600,45600.0
9,8141456,1,1,-1.2707,-7.8292,0,1.0592,17,4,2,407072750,304150.0
